item,subj,onset,Exp,structure,position,ExpID
86,9,1144.03324539501,4a,simple,below,3
39,10,1070.19775648996,4a,simple,below,3
39,5,1144.33256501002,4a,simple,below,3
39,9,993.428599209892,4a,simple,below,3
117,10,1318.97783610395,4a,simple,below,3
117,5,1378.13248177292,4a,simple,below,3
117,9,1291.70451269499,4a,simple,below,3
20,10,1003.0742024901,4a,simple,below,3
20,5,965.354320620008,4a,simple,below,3
20,9,NA,4a,simple,below,3
103,10,1141.10041800404,4a,simple,below,3
103,5,1171.17855416996,4a,simple,below,3
103,9,1046.70409209405,4a,simple,below,3
30,10,1100.40335579401,4a,simple,below,3
30,5,1136.51185185211,4a,simple,below,3
30,9,972.868182694015,4a,simple,below,3
115,10,1254.78752998993,4a,simple,below,3
115,5,894.891221930038,4a,simple,below,3
115,9,906.16797900293,4a,simple,below,3
28,10,1348.76050559501,4a,simple,below,3
28,5,1144.33181751201,4a,simple,below,3
28,9,949.798289103001,4a,simple,below,3
94,10,1238.00664149007,4a,simple,below,3
94,5,1002.27816856,4a,simple,below,3
94,9,969.512004994044,4a,simple,below,3
108,10,1020.27802080204,4a,simple,below,3
108,5,948.584695247064,4a,simple,below,3
108,9,993.428599203071,4a,simple,below,3
116,10,1073.97686400009,4a,simple,below,3
116,5,1172.30750072986,4a,simple,below,3
116,9,949.374938793994,4a,simple,below,3
84,10,1291.70548469006,4a,simple,below,3
84,5,1109.66511518996,4a,simple,below,3
84,9,NA,4a,simple,below,3
124,10,1469.58290279599,4a,simple,below,3
124,5,1494.46834062405,4a,simple,below,3
124,9,1094.11393020304,4a,simple,below,3
35,10,972.868603189909,4a,simple,below,3
35,5,1038.07381744014,4a,simple,below,3
35,9,993.005248894065,4a,simple,below,3
113,10,1318.97783610395,4a,simple,below,3
113,5,2487.79759696697,4a,simple,below,3
113,9,1217.86915479504,4a,simple,below,3
42,10,1184.73072810298,4a,simple,below,3
42,5,1287.51441302097,4a,simple,below,3
42,9,1241.36239869506,4a,simple,below,3
98,10,1221.64868280993,4a,simple,below,3
98,5,NA,4a,simple,below,3
98,9,855.82531350201,4a,simple,below,3
46,10,2382.4632372,4a,simple,above,3
46,5,1045.89453059998,4a,simple,above,3
46,9,838.620523190002,4a,simple,above,3
73,10,1174.66219500398,4a,simple,above,3
73,5,1430.69775602908,4a,simple,above,3
73,9,993.428599203014,4a,simple,above,3
15,10,1325.69019150401,4a,simple,above,3
15,5,1181.25641294898,4a,simple,above,3
15,9,1040.415087003,4a,simple,above,3
40,10,1093.69100038998,4a,simple,above,3
40,5,1270.74553514012,4a,simple,above,3
40,9,906.16797900293,4a,simple,above,3
62,10,1231.71721590404,4a,simple,above,3
62,5,1073.86946631698,4a,simple,above,3
62,9,859.181491203003,4a,simple,above,3
109,10,NA,4a,simple,above,3
109,5,1047.02272966006,4a,simple,above,3
109,9,1553.48692479606,4a,simple,above,3
56,10,1100.82628560394,4a,simple,above,3
56,5,1162.22964195106,4a,simple,above,3
56,9,869.250024302005,4a,simple,above,3
70,10,1029.92362409009,4a,simple,above,3
70,5,1064.92055410013,4a,simple,above,3
70,9,963.222999902087,4a,simple,above,3
12,10,1211.15721988986,4a,simple,above,3
12,5,1493.34014156,4a,simple,above,3
12,9,1006.85331000307,4a,simple,above,3
119,10,1104.18246331005,4a,simple,above,3
119,5,948.584695240015,4a,simple,above,3
119,9,1046.70354059499,4a,simple,above,3
72,10,1066.84157878999,4a,simple,above,3
72,5,1002.27816856,4a,simple,above,3
72,9,1271.99079680304,4a,simple,above,3
126,10,NA,4a,simple,above,3
126,5,1458.67269174698,4a,simple,above,3
126,9,996.360875093956,4a,simple,above,3
97,10,1006.85331000295,4a,simple,above,3
97,5,1251.71876414311,4a,simple,above,3
97,9,NA,4a,simple,above,3
112,10,1006.43038018984,4a,simple,above,3
112,5,983.252145060078,4a,simple,above,3
112,9,1030.34655390309,4a,simple,above,3
51,10,1194.37633139501,4a,simple,above,3
51,5,NA,4a,simple,above,3
51,9,1284.99270879604,4a,simple,above,3
83,10,1962.94025868997,4a,simple,above,3
83,5,1260.6684238599,4a,simple,above,3
83,9,1047.12744240305,4a,simple,above,3
63,10,1033.27980179404,4a,simple,above,3
63,5,1047.02272965903,4a,simple,above,3
63,9,996.361426594035,4a,simple,above,3
127,10,916.236512110118,4a,simple,above,3
127,5,983.252145069855,4a,simple,above,3
127,9,1086.97822449494,4a,simple,above,3
88,10,1039.99215719,4a,simple,above,3
88,5,NA,4a,simple,above,3
88,9,1113.82764609402,4a,simple,above,3
101,10,919.169759989927,4a,simple,above,3
101,5,1199.15423739008,4a,simple,above,3
101,9,NA,4a,simple,above,3
85,10,1295.48459220405,4a,simple,above,3
85,5,1771.88461942194,4a,simple,above,3
85,9,NA,4a,simple,above,3
128,10,1000.14095461006,4a,simple,above,3
128,5,894.891221930038,4a,simple,above,3
128,9,939.306405694083,4a,simple,above,3
16,10,1241.36281919493,4a,simple,above,3
16,5,1306.54118401003,4a,simple,above,3
16,9,1133.96471229498,4a,simple,above,3
87,10,1020.27802080988,4a,simple,above,3
87,5,903.840134150187,4a,simple,above,3
87,9,939.306405693969,4a,simple,above,3
7,10,1177.59544288992,4a,simple,above,3
7,5,966.482519680085,4a,simple,above,3
7,9,875.962379701946,4a,simple,above,3
110,10,NA,4a,simple,above,3
110,5,1234.94988626396,4a,simple,above,3
110,9,1077.33304170301,4a,simple,above,3
27,10,1100.82628561008,4a,simple,above,3
27,5,NA,4a,simple,above,3
27,9,NA,4a,simple,above,3
106,10,NA,4a,simple,above,3
106,5,1072.74126725997,4a,simple,above,3
106,9,1761.99329250505,4a,simple,above,3
36,10,1090.75775250301,4a,simple,above,3
36,5,1190.20532517004,4a,simple,above,3
36,9,1204.44444399499,4a,simple,above,3
55,10,1097.47010790989,4a,simple,above,3
55,5,1072.74051975992,4a,simple,above,3
55,9,1254.78655798997,4a,simple,above,3
31,10,NA,4a,simple,above,3
31,5,1691.34440944902,4a,simple,above,3
31,9,1278.703703703,4a,simple,above,3
75,10,1033.70273159999,4a,simple,above,3
75,5,715.912977540029,4a,simple,above,3
75,9,986.292341994044,4a,simple,above,3
46,9,976.934478006996,4b,complex,below,4
46,11,1052.08328400698,4b,complex,below,4
46,5,1023.902481758,4b,complex,below,4
73,9,1456.00811626093,4b,complex,below,4
73,11,1171.68893446603,4b,complex,below,4
73,5,965.029529963999,4b,complex,below,4
15,9,1296.31690351005,4b,complex,below,4
15,11,1268.13610125907,4b,complex,below,4
15,5,967.540877256965,4b,complex,below,4
40,9,1127.23209000799,4b,complex,below,4
40,11,1070.8704855077,4b,complex,below,4
40,5,983.816731464003,4b,complex,below,4
62,9,1249.34889975907,4b,complex,below,4
62,11,1979.53820297096,4b,complex,below,4
62,5,911.179272757067,4b,complex,below,4
109,9,1218.65636621601,4b,complex,below,4
109,11,1202.380896009,4b,complex,below,4
109,5,1343.28490725898,4b,complex,below,4
56,9,1446.61451550996,4b,complex,below,4
56,11,1162.29489171496,4b,complex,below,4
56,5,845.424067505974,4b,complex,below,4
70,9,1258.7425005091,4b,complex,below,4
70,11,1117.83848925802,4b,complex,below,4
70,5,1070.87048550699,4b,complex,below,4
12,9,1340.7736049669,4b,complex,below,4
12,11,1230.56169825907,4b,complex,below,4
12,5,1127.23209000808,4b,complex,below,4
119,9,1211.77449675901,4b,complex,below,4
119,11,1559.33772451101,4b,complex,below,4
119,5,NA,4b,complex,below,4
72,9,1239.95529900901,4b,complex,below,4
72,11,1622.581770468,4b,complex,below,4
72,5,958.14727650702,4b,complex,below,4
126,9,1237.44399671602,4b,complex,below,4
126,11,1199.86973671507,4b,complex,below,4
126,5,986.328078756969,4b,complex,below,4
97,9,1136.62569075893,4b,complex,below,4
97,11,NA,4b,complex,below,4
97,5,1087.1463397140801,4b,complex,below,4
112,9,1312.59280271639,4b,complex,below,4
112,11,NA,4b,complex,below,4
112,5,1181.08234721501,4b,complex,below,4
51,9,1089.65768700705,4b,complex,below,4
51,11,NA,4b,complex,below,4
51,5,1331.37995921697,4b,complex,below,4
83,9,1333.89130651,4b,complex,below,4
83,11,NA,4b,complex,below,4
83,5,1033.29608250701,4b,complex,below,4
63,9,1146.01929150797,4b,complex,below,4
63,11,983.816919464005,4b,complex,below,4
63,5,948.753675756052,4b,complex,below,4
127,9,1023.90248175703,4b,complex,below,4
127,11,NA,4b,complex,below,4
127,5,948.753675757004,4b,complex,below,4
88,9,1784.78414251299,4b,complex,below,4
88,11,1362.07210875898,4b,complex,below,4
88,5,NA,4b,complex,below,4
101,9,1268.13610125902,4b,complex,below,4
101,11,1099.05128775799,4b,complex,below,4
101,5,NA,4b,complex,below,4
85,9,1174.20009375803,4b,complex,below,4
85,11,2101.65540872197,4b,complex,below,4
85,5,NA,4b,complex,below,4
128,9,1202.380896009,4b,complex,below,4
128,11,NA,4b,complex,below,4
128,5,1087.14633971499,4b,complex,below,4
16,9,1286.92330275908,4b,complex,below,4
16,11,1136.62569075802,4b,complex,below,4
16,5,1500.46477271792,4b,complex,below,4
87,9,1296.31690350897,4b,complex,below,4
87,11,1014.50888100703,4b,complex,below,4
87,5,1080.2640862577,4b,complex,below,4
7,9,1174.20009375797,4b,complex,below,4
7,11,1237.44413971602,4b,complex,below,4
7,5,1371.46570950898,4b,complex,below,4
110,9,1371.46570951006,4b,complex,below,4
110,11,1171.68893446501,4b,complex,below,4
110,5,1634.48653051205,4b,complex,below,4
27,9,1021.39117946405,4b,complex,below,4
27,11,NA,4b,complex,below,4
27,5,NA,4b,complex,below,4
106,9,2141.740971015,4b,complex,below,4
106,11,1315.104105009,4b,complex,below,4
106,5,1662.667332762,4b,complex,below,4
36,9,NA,4b,complex,below,4
36,11,NA,4b,complex,below,4
36,5,967.540877256965,4b,complex,below,4
55,9,1418.43371326002,4b,complex,below,4
55,11,NA,4b,complex,below,4
55,5,1218.65675021598,4b,complex,below,4
31,9,1105.93358621406,4b,complex,below,4
31,11,1418.43371326002,4b,complex,below,4
31,5,1258.74250050902,4b,complex,below,4
75,9,1127.23209000809,4b,complex,below,4
75,11,1725.91137871899,4b,complex,below,4
75,5,826.63686600597,4b,complex,below,4
8,9,1171.68879146502,4b,complex,above,4
8,11,NA,4b,complex,above,4
8,5,1587.51852676204,4b,complex,above,4
37,9,1021.39117946399,4b,complex,above,4
37,11,1265.62494196594,4b,complex,above,4
37,5,920.572873507012,4b,complex,above,4
13,9,1183.593694509,4b,complex,above,4
13,11,1456.00811626002,4b,complex,above,4
13,5,836.030466756029,4b,complex,above,4
122,9,NA,4b,complex,above,4
122,11,993.210520213978,4b,complex,above,4
122,5,1021.39113446501,4b,complex,above,4
19,9,1444.10321321703,4b,complex,above,4
19,11,2057.19856426398,4b,complex,above,4
19,5,1070.87048550795,4b,complex,above,4
59,9,1061.47688475698,4b,complex,above,4
59,11,1415.92255396699,4b,complex,above,4
59,5,901.785672005985,4b,complex,above,4
2,9,1171.68879146499,4b,complex,above,4
2,11,1878.72015001301,4b,complex,above,4
2,5,873.60486975598,4b,complex,above,4
24,9,1268.13610125896,4b,complex,above,4
24,11,NA,4b,complex,above,4
24,5,939.360075006107,4b,complex,above,4
95,9,1418.43371326104,4b,complex,above,4
95,11,NA,4b,complex,above,4
95,5,967.540877256965,4b,complex,above,4
125,9,1239.95529900901,4b,complex,above,4
125,11,1155.412892258,4b,complex,above,4
125,5,NA,4b,complex,above,4
48,9,1228.05039596494,4b,complex,above,4
48,11,1409.04011251007,4b,complex,above,4
48,5,929.966474256958,4b,complex,above,4
107,9,1343.28490725961,4b,complex,above,4
107,11,NA,4b,complex,above,4
107,5,993.210332214005,4b,complex,above,4
11,9,1277.52970200902,4b,complex,above,4
11,11,1249.34889975896,4b,complex,above,4
11,5,1681.45453426303,4b,complex,above,4
80,9,1474.79531776099,4b,complex,above,4
80,11,2261.34662147299,4b,complex,above,4
80,5,1230.56169825901,4b,complex,above,4
26,9,1108.44488850802,4b,complex,above,4
26,11,1831.752146263,4b,complex,above,4
26,5,918.06152621399,4b,complex,above,4
86,9,1493.58251926105,4b,complex,above,4
86,11,1549.94412376107,4b,complex,above,4
86,5,1031.52794321693,4b,complex,above,4
39,9,1117.83848925799,4b,complex,above,4
39,11,1343.2849072596,4b,complex,above,4
39,5,892.39207125604,4b,complex,above,4
117,9,1230.56169825901,4b,complex,above,4
117,11,1221.16809750901,4b,complex,above,4
117,5,836.030466756029,4b,complex,above,4
20,9,1021.3911794642,4b,complex,above,4
20,11,1444.103356217,4b,complex,above,4
20,5,1061.4768847576,4b,complex,above,4
103,9,1380.85931026001,4b,complex,above,4
103,11,1146.01929150899,4b,complex,above,4
103,5,NA,4b,complex,above,4
30,9,1005.115280258,4b,complex,above,4
30,11,1089.65768700796,4b,complex,above,4
30,5,958.14727650702,4b,complex,above,4
115,9,1437.22091475996,4b,complex,above,4
115,11,1134.11453146597,4b,complex,above,4
115,5,1005.11528025703,4b,complex,above,4
28,9,1099.05128775802,4b,complex,above,4
28,11,1033.29608250795,4b,complex,above,4
28,5,986.328078756969,4b,complex,above,4
94,9,1162.29519071501,4b,complex,above,4
94,11,NA,4b,complex,above,4
94,5,1077.75273896499,4b,complex,above,4
108,9,1023.90248175698,4b,complex,above,4
108,11,1183.593694509,4b,complex,above,4
108,5,1312.592757716,4b,complex,above,4
116,9,1127.23209000796,4b,complex,above,4
116,11,1653.273732012,4b,complex,above,4
116,5,1099.05128775799,4b,complex,above,4
84,9,958.147276505997,4b,complex,above,4
84,11,2216.88977701601,4b,complex,above,4
84,5,1512.369720761,4b,complex,above,4
124,9,1108.44488850802,4b,complex,above,4
124,11,1409.04011250996,4b,complex,above,4
124,5,824.125518711981,4b,complex,above,4
35,9,1258.74250050902,4b,complex,above,4
35,11,NA,4b,complex,above,4
35,5,1080.26408625796,4b,complex,above,4
113,9,1080.26408625801,4b,complex,above,4
113,11,1181.08253521609,4b,complex,above,4
113,5,939.360075005993,4b,complex,above,4
42,9,1127.23209000796,4b,complex,above,4
42,11,1303.19934496606,4b,complex,above,4
42,5,986.328078756969,4b,complex,above,4
98,9,1058.96558246502,4b,complex,above,4
98,11,1521.763321511,4b,complex,above,4
98,5,1005.115280257,4b,complex,above,4
8,9,1192.98729525906,4b,simple,below,4
8,11,NA,4b,simple,below,4
8,5,889.880723963017,4b,simple,below,4
37,9,1117.83848925799,4b,simple,below,4
37,11,1146.01929150899,4b,simple,below,4
37,5,1021.39113446501,4b,simple,below,4
13,9,1221.16809750798,4b,simple,below,4
13,11,1321.98654646639,4b,simple,below,4
13,5,1108.44488850802,4b,simple,below,4
122,9,NA,4b,simple,below,4
122,11,1249.34889975907,4b,simple,below,4
122,5,748.976712711965,4b,simple,below,4
19,9,1023.90248175698,4b,simple,below,4
19,11,1549.94412376095,4b,simple,below,4
19,5,889.880723963074,4b,simple,below,4
59,9,1155.41289225797,4b,simple,below,4
59,11,1474.7953177606,4b,simple,below,4
59,5,948.753675757018,4b,simple,below,4
2,9,1192.98729525798,4b,simple,below,4
2,11,1528.64576296804,4b,simple,below,4
2,5,976.934478007024,4b,simple,below,4
24,9,1080.26408625801,4b,simple,below,4
24,11,NA,4b,simple,below,4
24,5,976.934478006996,4b,simple,below,4
95,9,1023.90248175701,4b,simple,below,4
95,11,NA,4b,simple,below,4
95,5,1249.34889975901,4b,simple,below,4
125,9,1794.17774326294,4b,simple,below,4
125,11,1587.51852676096,4b,simple,below,4
125,5,NA,4b,simple,below,4
48,9,1333.89130651003,4b,simple,below,4
48,11,1519.25216221798,4b,simple,below,4
48,5,1155.41289225803,4b,simple,below,4
107,9,1096.5395564649,4b,simple,below,4
107,11,NA,4b,simple,below,4
107,5,1023.902481758,4b,simple,below,4
11,9,1162.29519071501,4b,simple,below,4
11,11,1556.82656521799,4b,simple,below,4
11,5,1765.99694101299,4b,simple,below,4
80,9,1171.68879146493,4b,simple,below,4
80,11,2169.92177326597,4b,simple,below,4
80,5,911.179272756954,4b,simple,below,4
26,9,1230.56169825895,4b,simple,below,4
26,11,1105.93372921505,4b,simple,below,4
26,5,1080.26408625801,4b,simple,below,4
86,9,2158.016870222,4b,simple,below,4
86,11,1437.2209147603,4b,simple,below,4
86,5,1331.379505217,4b,simple,below,4
39,9,1127.23209000796,4b,simple,below,4
39,11,2000.836959764,4b,simple,below,4
39,5,1115.32668796502,4b,simple,below,4
117,9,1042.68968325799,4b,simple,below,4
117,11,1146.01929150899,4b,simple,below,4
117,5,1362.07210876,4b,simple,below,4
20,9,1070.87048550807,4b,simple,below,4
20,11,1324.49770576,4b,simple,below,4
20,5,1437.22091476002,4b,simple,below,4
103,9,1108.44488850799,4b,simple,below,4
103,11,1437.2209147603,4b,simple,below,4
103,5,NA,4b,simple,below,4
30,9,1446.6145155104,4b,simple,below,4
30,11,1155.41289225901,4b,simple,below,4
30,5,873.60486975598,4b,simple,below,4
115,9,1239.95529900799,4b,simple,below,4
115,11,983.816919463948,4b,simple,below,4
115,5,798.456063756021,4b,simple,below,4
28,9,1343.28490726,4b,simple,below,4
28,11,1305.71050426005,4b,simple,below,4
28,5,1183.593694509,4b,simple,below,4
94,9,1380.85931026001,4b,simple,below,4
94,11,NA,4b,simple,below,4
94,5,758.370313462024,4b,simple,below,4
108,9,1099.05128775802,4b,simple,below,4
108,11,1277.52970200999,4b,simple,below,4
108,5,1058.9655374645,4b,simple,below,4
116,9,1230.56169825895,4b,simple,below,4
116,11,1275.01854271611,4b,simple,below,4
116,5,1049.57193671498,4b,simple,below,4
84,9,1099.0512877579,4b,simple,below,4
84,11,1286.92330275896,4b,simple,below,4
84,5,1519.25197421792,4b,simple,below,4
124,9,1209.263194465,4b,simple,below,4
124,11,1359.56094946698,4b,simple,below,4
124,5,1096.53994046499,4b,simple,below,4
35,9,1390.25291101001,4b,simple,below,4
35,11,NA,4b,simple,below,4
35,5,948.753675756961,4b,simple,below,4
113,9,1183.59369450798,4b,simple,below,4
113,11,1735.30453746895,4b,simple,below,4
113,5,1124.720742715,4b,simple,below,4
42,9,1155.412892258,4b,simple,below,4
42,11,1425.31615471721,4b,simple,below,4
42,5,1324.497705759,4b,simple,below,4
98,9,1117.83848925802,4b,simple,below,4
98,11,1509.85856146804,4b,simple,below,4
98,5,967.540877256965,4b,simple,below,4
46,9,1014.50888100703,4b,simple,above,4
46,11,899.274512713987,4b,simple,above,4
46,5,871.09352246307,4b,simple,above,4
73,9,1183.593694509,4b,simple,above,4
73,11,1641.36897196903,4b,simple,above,4
73,5,995.721679507,4b,simple,above,4
15,9,1171.68879146499,4b,simple,above,4
15,11,1737.81613876298,4b,simple,above,4
15,5,882.998470507005,4b,simple,above,4
40,9,1040.17795196398,4b,simple,above,4
40,11,1521.763321511,4b,simple,above,4
40,5,967.540877256056,4b,simple,above,4
62,9,1190.475992966,4b,simple,above,4
62,11,2064.08100572202,4b,simple,above,4
62,5,892.392071257007,4b,simple,above,4
109,9,1209.26319446596,4b,simple,above,4
109,11,2122.95376951499,4b,simple,above,4
109,5,1099.05128775802,4b,simple,above,4
56,9,1061.47688475801,4b,simple,above,4
56,11,965.029717964001,4b,simple,above,4
56,5,817.243265255968,4b,simple,above,4
70,9,993.210377214041,4b,simple,above,4
70,11,845.424067505974,4b,simple,above,4
70,5,723.307257755096,4b,simple,above,4
12,9,1293.805601217,4b,simple,above,4
12,11,1199.86973671502,4b,simple,above,4
12,5,1784.784142512,4b,simple,above,4
119,9,1321.98640346599,4b,simple,above,4
119,11,2449.21863647494,4b,simple,above,4
119,5,NA,4b,simple,above,4
72,9,1040.17838096502,4b,simple,above,4
72,11,1202.380896009,4b,simple,above,4
72,5,824.125518711981,4b,simple,above,4
126,9,1437.22091476002,4b,simple,above,4
126,11,1192.98729525804,4b,simple,above,4
126,5,948.753675757018,4b,simple,above,4
97,9,1117.83848925899,4b,simple,above,4
97,11,NA,4b,simple,above,4
97,5,1174.20009375803,4b,simple,above,4
112,9,1371.46570950904,4b,simple,above,4
112,11,NA,4b,simple,above,4
112,5,983.816277463916,4b,simple,above,4
51,9,2113.56016876499,4b,simple,above,4
51,11,NA,4b,simple,above,4
51,5,1331.37995921697,4b,simple,above,4
83,9,1136.62569075791,4b,simple,above,4
83,11,NA,4b,simple,above,4
83,5,1124.720742715,4b,simple,above,4
63,9,1192.987295259,4b,simple,above,4
63,11,1979.538598971,4b,simple,above,4
63,5,845.424067505974,4b,simple,above,4
127,9,918.061571213002,4b,simple,above,4
127,11,NA,4b,simple,above,4
127,5,948.753675756961,4b,simple,above,4
88,9,1155.41289225899,4b,simple,above,4
88,11,1246.83729846581,4b,simple,above,4
88,5,NA,4b,simple,above,4
101,9,1284.41200046609,4b,simple,above,4
101,11,1622.58177046795,4b,simple,above,4
101,5,NA,4b,simple,above,4
85,9,1286.92330275931,4b,simple,above,4
85,11,2263.8577807663,4b,simple,above,4
85,5,NA,4b,simple,above,4
128,9,1077.75278396502,4b,simple,above,4
128,11,NA,4b,simple,above,4
128,5,1005.11528025697,4b,simple,above,4
16,9,1491.07121696699,4b,simple,above,4
16,11,1953.86895601399,4b,simple,above,4
16,5,873.604869756036,4b,simple,above,4
87,9,861.69953771298,4b,simple,above,4
87,11,1434.709755467,4b,simple,above,4
87,5,704.520056254978,4b,simple,above,4
